X,Y,Z,R,G,B
148172.734375,816745.562500,0.000419,0,255,255
148172.687500,816745.500000,0.000420,0,255,255
148172.750000,816745.375000,0.000421,0,255,255
148172.968750,816745.125000,0.000422,0,255,255
148173.218750,816745.062500,0.000423,0,255,255
148173.500000,816745.062500,0.000424,0,255,255
148173.687500,816744.937500,0.000425,0,255,255
148173.828125,816744.812500,0.000426,0,255,255
148174.031250,816744.750000,0.000427,0,255,255
148174.171875,816744.687500,0.000428,0,255,255
148174.328125,816744.562500,0.000429,0,255,255
148174.390625,816744.562500,0.000430,0,255,255
148174.531250,816744.375000,0.000431,0,255,255
148174.593750,816744.375000,0.000432,0,255,255
148174.671875,816744.312500,0.000433,0,255,255
148174.703125,816744.187500,0.000434,0,255,255
148174.750000,816744.062500,0.000435,0,255,255
148174.859375,816743.937500,0.000436,0,255,255
148174.906250,816743.937500,0.000437,0,255,255
148175.078125,816743.875000,0.000438,0,255,255
148175.187500,816743.812500,0.000439,0,255,255
148175.359375,816743.687500,0.000440,0,255,255
148175.484375,816743.625000,0.000441,0,255,255
148175.578125,816743.500000,0.000442,0,255,255
148175.718750,816743.375000,0.000443,0,255,255
148175.843750,816743.250000,0.000444,0,255,255
148175.968750,816743.125000,0.000445,0,255,255
148176.125000,816742.875000,0.000446,0,255,255
148176.250000,816742.750000,0.000447,0,255,255
148176.328125,816742.562500,0.000448,0,255,255
148176.265625,816742.375000,0.000449,0,255,255
148176.328125,816742.250000,0.000450,0,255,255
148176.468750,816742.187500,0.000451,0,255,255
148176.640625,816742.000000,0.000452,0,255,255
148176.750000,816741.812500,0.000453,0,255,255
148176.859375,816741.687500,0.000454,0,255,255
148176.906250,816741.500000,0.000455,0,255,255
148176.937500,816741.375000,0.000456,0,255,255
148177.078125,816741.250000,0.000457,0,255,255
148177.218750,816741.062500,0.000458,0,255,255
148177.500000,816740.937500,0.000459,0,255,255
148177.640625,816740.937500,0.000460,0,255,255
148177.796875,816740.750000,0.000461,0,255,255
148177.921875,816740.687500,0.000462,0,255,255
148177.968750,816740.625000,0.000463,0,255,255
148178.046875,816740.562500,0.000464,0,255,255
148178.078125,816740.562500,0.000465,0,255,255
148178.078125,816740.562500,0.000466,0,255,255
148178.078125,816740.437500,0.000467,0,255,255
148177.968750,816740.312500,0.000468,0,255,255
148177.906250,816740.312500,0.000469,0,255,255
148177.843750,816740.250000,0.000470,0,255,255
148177.906250,816740.187500,0.000471,0,255,255
148177.937500,816740.000000,0.000472,0,255,255
148177.968750,816739.875000,0.000473,0,255,255
148178.171875,816739.625000,0.000474,0,255,255
148178.359375,816739.625000,0.000475,0,255,255
148178.421875,816739.500000,0.000476,0,255,255
148178.531250,816739.312500,0.000477,0,255,255
148178.562500,816739.250000,0.000478,0,255,255
148178.687500,816739.125000,0.000479,0,255,255
148178.890625,816738.937500,0.000480,0,255,255
148179.171875,816738.875000,0.000481,0,255,255
148179.343750,816738.500000,0.000482,0,255,255
148179.593750,816738.062500,0.000483,0,255,255
148146.593750,816788.625000,0.000484,0,255,255
148145.968750,816789.000000,0.000485,0,255,255
148145.546875,816788.812500,0.000486,0,255,255
148146.500000,816789.062500,0.000487,0,255,255
148155.078125,816790.125000,0.000488,0,255,255
148156.281250,816790.812500,0.000489,0,255,255
148157.500000,816792.500000,0.000490,0,255,255
148158.234375,816792.812500,0.000491,0,255,255
148158.687500,816792.937500,0.000492,0,255,255
148159.125000,816792.812500,0.000493,0,255,255
148158.984375,816791.375000,0.000494,0,255,255
148163.031250,816790.125000,0.000495,0,255,255
148163.375000,816789.250000,0.000496,0,255,255
148163.765625,816789.000000,0.000497,0,255,255
148163.859375,816788.937500,0.000498,0,255,255
148164.671875,816788.125000,0.000499,0,255,255
148165.687500,816788.437500,0.000500,0,255,255
148166.093750,816787.937500,0.000501,0,255,255
148166.093750,816787.875000,0.000502,0,255,255
148167.312500,816787.687500,0.000503,0,255,255
148168.875000,816787.125000,0.000504,0,255,255
148168.750000,816787.125000,0.000505,0,255,255
148168.890625,816786.750000,0.000506,0,255,255
148169.062500,816786.500000,0.000507,0,255,255
148169.593750,816786.250000,0.000508,0,255,255
148171.437500,816785.062500,0.000509,0,255,255
148171.296875,816785.000000,0.000510,0,255,255
148171.656250,816784.625000,0.000511,0,255,255
148171.500000,816784.625000,0.000512,0,255,255
148172.750000,816784.062500,0.000513,0,255,255
148173.375000,816783.250000,0.000514,0,255,255
148173.312500,816783.000000,0.000515,0,255,255
148173.343750,816782.750000,0.000516,0,255,255
148174.218750,816783.000000,0.000517,0,255,255
148174.953125,816782.875000,0.000518,0,255,255
148175.265625,816782.625000,0.000519,0,255,255
148175.156250,816782.437500,0.000520,0,255,255
148175.265625,816782.500000,0.000521,0,255,255
148175.312500,816782.437500,0.000522,0,255,255
148175.453125,816782.500000,0.000523,0,255,255
148175.390625,816782.437500,0.000524,0,255,255
148175.250000,816782.250000,0.000525,0,255,255
148175.562500,816782.125000,0.000526,0,255,255
148175.765625,816781.937500,0.000527,0,255,255
148175.421875,816782.937500,0.000528,0,255,255
148176.437500,816782.250000,0.000529,0,255,255
148176.500000,816782.187500,0.000530,0,255,255
148176.140625,816781.812500,0.000531,0,255,255
148176.578125,816781.625000,0.000532,0,255,255
